Feature,Gain,Cover,Frequency,trait
wc2_1_30s_vapr_04_q50,0.00165164194888609,0.000909842845326716,0.0017741935483871,nmass_mg_g
TNx_q50,0.00162736130595601,0.00177109040854828,0.00134408602150538,nmass_mg_g
soc_100_200cm_q50,0.00158548415158075,0.0034388176419953,0.00342293906810036,nmass_mg_g
phh2o_100_200cm_q50,0.00156786242976474,0.00289630125932485,0.00218637992831541,nmass_mg_g
CSU_q50,0.00151077861979215,0.00397314128657412,0.00439068100358423,nmass_mg_g
TG_1_q50,0.00150378476089395,0.00232146284144358,0.00103942652329749,nmass_mg_g
TXn_q50,0.00148918228111056,0.00456481409779436,0.00163082437275986,nmass_mg_g
phh2o_30_60cm_q50,0.00147484521960381,0.00228027469240758,0.00184587813620072,nmass_mg_g
SU_q50,0.00145013305370257,0.00537062039228626,0.00268817204301075,nmass_mg_g
wc2_1_30s_vapr_05_q50,0.00143253294077585,0.000865063359045064,0.00243727598566308,nmass_mg_g
phh2o_5_15cm_q50,0.00142567637471976,0.00473147459185013,0.00272401433691756,nmass_mg_g
wc2_1_30s_vapr_01_q50,0.00119850266719715,0.000824211897875836,0.0017741935483871,nmass_mg_g
bdod_15_30cm_q50,0.00119769659014481,0.00339751726367037,0.00188172043010753,nmass_mg_g
TN_q50,0.00110688905261843,0.00462193880585792,0.00211469534050179,nmass_mg_g
TX_1_q50,0.00101147773031329,0.00344319458426343,0.00168458781362007,nmass_mg_g
FD_q50,0.00100963246213011,0.00291504355057557,0.00150537634408602,nmass_mg_g
try_woodinessnon-woody,0.0010048039667298,0.000390782384041893,0.0127956989247312,nmass_mg_g
bdod_5_15cm_q50,0.000968130953194082,0.004519585694357,0.00232974910394265,nmass_mg_g
CSU_1_q50,0.000950782180025222,0.00586162353133947,0.00351254480286738,nmass_mg_g
CFD_q50,0.000889301233919779,0.00334476949787494,0.00211469534050179,nmass_mg_g
TN_1_q50,0.000878595884580743,0.00194998389509704,0.00121863799283154,nmass_mg_g
TNn_q50,0.000872557946194513,0.00310246646308274,0.00189964157706093,nmass_mg_g
TNx_1_q50,0.000866090394713706,0.00254334014565117,0.001415770609319,nmass_mg_g
TG_q50,0.000852439470010109,0.00345845776755743,0.00150537634408602,nmass_mg_g
bdod_30_60cm_q50,0.000846926256572111,0.00178321117175234,0.00220430107526882,nmass_mg_g
CFD_1_q50,0.000832044552832802,0.00452082021653519,0.00166666666666667,nmass_mg_g
phh2o_15_30cm_q50,0.000735748848535562,0.00650043264390881,0.00265232974910394,nmass_mg_g
TXx_1_q50,0.000657592933718495,0.00285028725086501,0.0014336917562724,nmass_mg_g
GSL_q50,0.000627120416349873,0.00250136639159268,0.00186379928315412,nmass_mg_g
wc2_1_30s_vapr_12_q50,0.000621060650802734,0.00127750599584976,0.00111111111111111,nmass_mg_g
GSL_1_q50,0.000618030113214337,0.00276263617621345,0.001415770609319,nmass_mg_g
SU_1_q50,0.000614632224507855,0.00262739988305708,0.00191756272401434,nmass_mg_g
try_growth_formshrub,0.000586973882995128,4.70240720601818e-05,0.00112903225806452,nmass_mg_g
wc2_1_30s_vapr_02_q50,0.000545684152087815,0.0033611549740582,0.00195340501792115,nmass_mg_g
TNn_1_q50,0.000481264942716715,0.00292626647946821,0.001415770609319,nmass_mg_g
try_habitat_adaptationaquatic/semiaquatic,0.000425652692648611,0.000394822638443245,0.00125448028673835,nmass_mg_g
bdod_0_5cm_q50,0.000421638841461299,0.00201058771111732,0.00189964157706093,nmass_mg_g
TXn_1_q50,0.000419943389453804,0.00167490990793831,0.00103942652329749,nmass_mg_g
wc2_1_30s_vapr_03_q50,0.000302546086360903,0.00108256372098452,0.00111111111111111,nmass_mg_g
wc2_1_30s_srad_10_q50,0.000273841596309796,0.00507859978249964,0.00275985663082437,nmass_mg_g
try_growth_formfern,0.000239644737759359,0.00569945220884075,0.00127240143369176,nmass_mg_g
phylo_proxy_fallbackTRUE,0.000194991154874606,0.00178467015250838,0.000304659498207885,nmass_mg_g
try_woodinesswoody,0.000179398294948957,0.00179589308140103,0.000860215053763441,nmass_mg_g
try_leaf_typescale-shaped,0.000174488002263146,1.0774011736939e-05,0.000232974910394265,nmass_mg_g
try_growth_formtree,0.000101772711932081,7.84482729595874e-05,0.001415770609319,nmass_mg_g
try_woodinesssemi-woody,5.53113114975762e-05,0.00230485290668247,0.00193548387096774,nmass_mg_g
try_growth_formshrub/tree,4.25564701906199e-05,7.36224135357501e-05,0.000931899641577061,nmass_mg_g
try_habitat_adaptationsemiaquatic,3.88973683464632e-05,0.00232628870086742,0.000681003584229391,nmass_mg_g
try_growth_formclimber; herbaceous non-graminoid,1.44049559138998e-05,4.71363013491083e-06,0.000197132616487455,nmass_mg_g
try_growth_formsucculent,1.41957272293722e-05,0.000734316237445751,0.00129032258064516,nmass_mg_g
try_leaf_typephotosynthetic stem,6.16731973513767e-06,6.7337573355869e-07,5.37634408602151e-05,nmass_mg_g
try_growth_formherbaceous non-graminoid/shrub,2.01190534104951e-06,1.76199983614524e-05,0.000734767025089606,nmass_mg_g
try_woodinessnon-woody; woody,2.67402624554648e-07,2.24458577852897e-06,7.16845878136201e-05,nmass_mg_g
try_growth_formshrub; shrub/tree,1.53609497514931e-07,5.61146444632241e-07,1.7921146953405e-05,nmass_mg_g
try_growth_formshrub/tree; tree,2.98448590253023e-08,1.79566862282317e-06,3.584229390681e-05,nmass_mg_g
try_woodinessnon-woody; semi-woody,2.92536978692107e-08,4.48917155705793e-07,1.7921146953405e-05,nmass_mg_g
try_growth_formherbaceous non-graminoid; herbaceous non-graminoid/shrub,4.84525558389384e-12,0.00048662619678508,7.16845878136201e-05,nmass_mg_g
