Feature,Gain,Cover,Frequency,trait
DTR_q50,4.43581588102085e-06,0.00207051325489761,0.00474370578966777,seed_mass_mg
R20mm_1_q50,4.37022641548545e-06,0.00586315064451011,0.0037044486908713,seed_mass_mg
try_woodinesswoody,4.28133723403059e-06,0.00338761550886195,0.00135773911294378,seed_mass_mg
soc_0_5cm_q50,4.28030563515995e-06,0.00657027901008278,0.00705689094505347,seed_mass_mg
DTR_1_q50,4.18429057071566e-06,0.005155338780103,0.00395588185993496,seed_mass_mg
WSDI_q50,4.15872268138357e-06,0.0086696945014081,0.00702336652251165,seed_mass_mg
SDII_q50,4.01259793854351e-06,0.00751633903963727,0.00568238962083878,seed_mass_mg
try_habitat_adaptationsemiaquatic,3.74871574167744e-06,0.0090577265539883,0.002631667169533,seed_mass_mg
wc2_1_30s_bio_9_q50,3.43825763477081e-06,0.00637245491885795,0.00497837674746053,seed_mass_mg
R10mm_q50,3.28123771712469e-06,0.00584635610172103,0.00499513895873144,seed_mass_mg
wc2_1_30s_vapr_09_q50,3.16497221716564e-06,0.00063360341952514,0.00174326997217473,seed_mass_mg
TNx_q50,2.89194615029817e-06,0.00329280445625617,0.00196117871869657,seed_mass_mg
CWD_1_q50,2.2742951897654e-06,0.00380913900432967,0.0041737906064568,seed_mass_mg
bdod_30_60cm_q50,2.22826409956072e-06,0.00142958663357491,0.00182708102852928,seed_mass_mg
soc_30_60cm_q50,2.05084543687907e-06,0.00484981480110867,0.00502866338127326,seed_mass_mg
clay_5_15cm_q50,1.91663066643118e-06,0.0132304869382396,0.00658754902946797,seed_mass_mg
WW_q50,1.77012988029538e-06,0.00638876124819385,0.00638640249421704,seed_mass_mg
wc2_1_30s_vapr_11_q50,1.72922684760962e-06,0.00349970931770998,0.00259814274699118,seed_mass_mg
nitrogen_15_30cm_q50,1.49732009178159e-06,0.00324300668403274,0.00419055281772771,seed_mass_mg
RR1_q50,1.47664687485228e-06,0.00373278242025375,0.00360387542324583,seed_mass_mg
TR_q50,1.47080644286896e-06,0.00396204745786278,0.00372121090214221,seed_mass_mg
try_growth_formherbaceous non-graminoid,1.36309844808094e-06,0.00206250655426561,0.0084984411143518,seed_mass_mg
wc2_1_30s_bio_6_q50,1.35690030147591e-06,0.00430116052243526,0.00325186898655671,seed_mass_mg
try_leaf_typescale-shaped,1.21954277438571e-06,4.39392107853773e-05,0.000217908746521841,seed_mass_mg
wc2_1_30s_srad_06_q50,9.77368829945957e-07,0.0109943716800265,0.00809614804384995,seed_mass_mg
wc2_1_30s_bio_3_q50,9.60404038361571e-07,0.00506160179709419,0.00853196553689363,seed_mass_mg
SDII_1_q50,9.52925939352639e-07,0.00347637271464842,0.00362063763451675,seed_mass_mg
CSU_1_q50,8.22857955037167e-07,0.00196984364085378,0.00181031881725837,seed_mass_mg
wc2_1_30s_vapr_04_q50,7.5554292121023e-07,0.00143329705581901,0.0021623252539475,seed_mass_mg
TXn_1_q50,7.02870894183471e-07,0.00134551627693889,0.000569915183210969,seed_mass_mg
wc2_1_30s_vapr_10_q50,6.9450759658781e-07,0.0020619206981218,0.00211203862013477,seed_mass_mg
bdod_15_30cm_q50,6.39834383833621e-07,0.00405578444087159,0.00221261188776023,seed_mass_mg
nitrogen_60_100cm_q50,6.2956085655546e-07,0.00585807322459713,0.00625230480404975,seed_mass_mg
soc_15_30cm_q50,6.02120654985293e-07,0.00320560953351986,0.00427436387408227,seed_mass_mg
wc2_1_30s_vapr_05_q50,5.69982890627765e-07,0.00553673112972007,0.00360387542324583,seed_mass_mg
wc2_1_30s_bio_16_q50,5.58261398100325e-07,0.00346944008361339,0.0055650541419424,seed_mass_mg
wc2_1_30s_srad_10_q50,5.1830500324407e-07,0.00313833371967291,0.00219584967648932,seed_mass_mg
CSU_q50,5.04761144115316e-07,0.00346953772630402,0.00298367360622213,seed_mass_mg
SU_1_q50,5.04743197288651e-07,0.00370944581719218,0.00214556304267659,seed_mass_mg
TG_1_q50,5.00623865982561e-07,0.00100113050707216,0.000888397197358276,seed_mass_mg
soc_5_15cm_q50,4.96025430773975e-07,0.00779696413251988,0.00472694357839686,seed_mass_mg
soc_60_100cm_q50,4.72990220531782e-07,0.00371081281486106,0.0037044486908713,seed_mass_mg
RR1_1_q50,4.09411525092941e-07,0.00270704595514178,0.00300043581749304,seed_mass_mg
TR_1_q50,4.0095093278591e-07,0.0046587280555376,0.00286633812732576,seed_mass_mg
phh2o_100_200cm_q50,3.87236120586982e-07,0.00136133439282162,0.001692983338362,seed_mass_mg
nitrogen_30_60cm_q50,3.86184245620688e-07,0.00192307279204001,0.00348653994434946,seed_mass_mg
CDD_1_q50,3.76728406313203e-07,0.0067706418112641,0.00479399242348051,seed_mass_mg
TNn_q50,3.58061568235638e-07,0.00331496934703013,0.00209527640886386,seed_mass_mg
wc2_1_30s_srad_11_q50,3.19412065115648e-07,0.00211415953761109,0.0020114653525093,seed_mass_mg
phh2o_5_15cm_q50,3.07315846665904e-07,0.00270372610366021,0.00244728284555299,seed_mass_mg
bdod_60_100cm_q50,3.00108897478573e-07,0.00178432252864885,0.00232994736665661,seed_mass_mg
sand_30_60cm_q50,2.8746161598835e-07,0.00379830066566928,0.0040061684937477,seed_mass_mg
RR_1_q50,2.86254042754547e-07,0.00323099663308474,0.00251433169063663,seed_mass_mg
bdod_100_200cm_q50,2.5128003064331e-07,0.00106098547643091,0.00177679439471655,seed_mass_mg
wc2_1_30s_vapr_02_q50,2.38947887792388e-07,0.00125714964191496,0.000653726239565523,seed_mass_mg
phh2o_30_60cm_q50,2.37364118523883e-07,0.000911103946307456,0.00196117871869657,seed_mass_mg
BEDD_1_q50,2.17903171551102e-07,0.00389203764867808,0.00239699621174025,seed_mass_mg
TXx_q50,2.13563743417564e-07,0.00881147168820892,0.0032351067752858,seed_mass_mg
TNx_1_q50,1.92534854750007e-07,0.00179281744273403,0.000938683831171008,seed_mass_mg
phh2o_60_100cm_q50,1.67182900108968e-07,0.00103305966690954,0.00187736766234202,seed_mass_mg
nitrogen_100_200cm_q50,1.55564706842885e-07,0.00276943963445701,0.00284957591605485,seed_mass_mg
TNn_1_q50,1.55003104814832e-07,0.00180912377206993,0.00137450132421469,seed_mass_mg
TN_q50,1.48004042885107e-07,0.00246733314963489,0.00115659257769285,seed_mass_mg
FD_q50,1.38119083496625e-07,0.00320648831773556,0.00167622112709109,seed_mass_mg
wc2_1_30s_vapr_01_q50,1.31618294207666e-07,0.0010095277784667,0.00150859901438198,seed_mass_mg
RR_q50,1.29366482955086e-07,0.00193820740908831,0.0027825270709712,seed_mass_mg
wc2_1_30s_bio_5_q50,1.13240342762311e-07,0.00608890054525631,0.00403969291628952,seed_mass_mg
SU_q50,1.0481360122515e-07,0.00356093128473761,0.00226289852157297,seed_mass_mg
TXx_1_q50,8.53236529441719e-08,0.00471526317341479,0.00206175198632204,seed_mass_mg
TN_1_q50,7.63168852430727e-08,0.000892161264324427,0.000737537295920078,seed_mass_mg
ID_1_q50,7.14142990534256e-08,0.00336847754149766,0.0020114653525093,seed_mass_mg
TG_q50,6.55316013386858e-08,0.00185364883899912,0.00150859901438198,seed_mass_mg
phh2o_15_30cm_q50,6.26285016556471e-08,0.00150135401119102,0.00130745247913105,seed_mass_mg
wc2_1_30s_vapr_12_q50,5.83234827437669e-08,0.0019416249032605,0.00102249488752556,seed_mass_mg
TX_1_q50,5.16014463121393e-08,0.00277041606136335,0.00120687921150558,seed_mass_mg
CFD_q50,3.90982907273901e-08,0.00365974568765939,0.0020114653525093,seed_mass_mg
GSL_1_q50,3.09185781904066e-08,0.00210644576505099,0.00149183680311107,seed_mass_mg
try_woodinesssemi-woody,2.59177546036799e-08,0.000743549089179218,0.00115659257769285,seed_mass_mg
CFD_1_q50,2.17032311333336e-08,0.00156648168584402,0.00097220825371283,seed_mass_mg
try_growth_formshrub,2.09560751460716e-08,2.05049650331761e-05,0.000804586141003721,seed_mass_mg
FD_1_q50,1.7990229586267e-08,0.00220203795918184,0.000921921619900097,seed_mass_mg
try_growth_formfern,1.56052108766169e-08,0.00201358756625789,0.000452579704314593,seed_mass_mg
TXn_q50,1.18990599101279e-08,0.00214989676238319,0.000955446042441919,seed_mass_mg
wc2_1_30s_srad_12_q50,1.11396621346502e-08,0.00220301438608818,0.00102249488752556,seed_mass_mg
try_woodinessnon-woody; woody,1.8017842819589e-09,0.000530883308977992,0.000134097690167287,seed_mass_mg
try_growth_formherbaceous non-graminoid/shrub,1.63054557204809e-09,1.15218374948323e-05,0.000452579704314593,seed_mass_mg
try_growth_formsucculent,4.10481044092864e-10,2.53870995648846e-05,0.000502866338127326,seed_mass_mg
try_growth_formclimber; herbaceous non-graminoid,1.7847706693976e-10,2.34342457522012e-06,0.000100573267625465,seed_mass_mg
try_habitat_adaptationaquatic/semiaquatic,1.0961588953348e-10,1.15218374948323e-05,0.000435817493043682,seed_mass_mg
try_woodinessnon-woody; semi-woody,7.48933451371359e-11,8.78784215707545e-07,5.02866338127326e-05,seed_mass_mg
try_leaf_typephotosynthetic stem,4.73674864374636e-11,3.90570762536687e-06,0.000167622112709109,seed_mass_mg
try_growth_formshrub/tree; tree,3.51577758835293e-13,4.88213453170859e-07,3.35244225418217e-05,seed_mass_mg
try_growth_formherbaceous non-graminoid; herbaceous non-graminoid/shrub,6.95174411677435e-14,4.88213453170859e-07,3.35244225418217e-05,seed_mass_mg
