Feature,Gain,Cover,Frequency,trait
CSU_q50,1.7539220232541e-09,0.00228759959151708,0.00274889446635592,plant_height_m
TX_1_q50,1.56501667085613e-09,0.000219476256334937,0.000358551452133381,plant_height_m
try_woodinesssemi-woody,1.53892928111802e-09,0.000668902690131424,0.000597585753555635,plant_height_m
phylo_terminal,1.42154686796056e-09,0.0116117698308224,0.00800764909764551,plant_height_m
TG_q50,1.33312684804397e-09,0.00157108816899196,0.00107565435640014,plant_height_m
soc_15_30cm_q50,1.18197878596577e-09,0.00603012204498549,0.00466116887773396,plant_height_m
sand_100_200cm_q50,1.17724621735549e-09,0.0086414610167797,0.00585634038484523,plant_height_m
bdod_5_15cm_q50,1.13939279658114e-09,0.00174724047884863,0.00227082586351141,plant_height_m
wc2_1_30s_vapr_07_q50,1.08244139282802e-09,0.00251183672109138,0.00274889446635592,plant_height_m
try_growth_formfern,1.02828183131931e-09,0.015458555408233,0.00454165172702283,plant_height_m
wc2_1_30s_srad_07_q50,9.7306988388656e-10,0.00392724433515595,0.00358551452133381,plant_height_m
DTR_q50,9.54998744445349e-10,0.00209621248729442,0.00370503167204494,plant_height_m
wc2_1_30s_vapr_05_q50,8.77391074134487e-10,0.00189339928729728,0.00346599737062268,plant_height_m
clay_60_100cm_q50,8.52372801573591e-10,0.00520077792668731,0.00394406597346719,plant_height_m
try_growth_formshrub/tree,8.0857389533586e-10,0.00338593304783964,0.00274889446635592,plant_height_m
try_woodinesswoody,8.05931891858712e-10,0.00289175440559307,0.00119517150711127,plant_height_m
phh2o_30_60cm_q50,8.00345385827187e-10,0.00024566105915147,0.00143420580853352,plant_height_m
logLDMC,7.34981329779059e-10,0.016274092994137,0.00490020317915621,plant_height_m
wc2_1_30s_bio_16_q50,7.23433943551213e-10,0.00507889957175945,0.00561730608342297,plant_height_m
cec_0_5cm_q50,6.97928880624509e-10,0.000796970180270465,0.00250986016493367,plant_height_m
clay_30_60cm_q50,6.14632435734659e-10,0.00897757866747919,0.00478068602844508,plant_height_m
CFD_1_q50,5.2761561355038e-10,0.00253849761123185,0.00179275726066691,plant_height_m
wc2_1_30s_vapr_08_q50,5.15390067061036e-10,0.00168820565068045,0.00179275726066691,plant_height_m
RR_q50,3.8836196270099e-10,0.00291222616052236,0.0044221345763117,plant_height_m
wc2_1_30s_vapr_06_q50,3.48010140122379e-10,0.00135018365068521,0.00203179156208916,plant_height_m
wc2_1_30s_bio_9_q50,3.401535792418e-10,0.00576256096893292,0.00478068602844508,plant_height_m
wc2_1_30s_srad_04_q50,3.28107052211267e-10,0.00418480757740585,0.00406358312417832,plant_height_m
phh2o_60_100cm_q50,3.24594380059703e-10,0.000686041833793154,0.0013146886578224,plant_height_m
TXn_q50,2.79418115480645e-10,0.00481181458303082,0.00298792876777818,plant_height_m
cec_100_200cm_q50,2.78083080279725e-10,0.00449712086190849,0.00418310027488945,plant_height_m
try_leaf_typeneedleleaved,2.51107003594558e-10,9.33131154916435e-05,0.00155372295924465,plant_height_m
nitrogen_30_60cm_q50,1.96274157648133e-10,0.00318359593516643,0.00215130871280029,plant_height_m
sand_5_15cm_q50,1.9329084650653e-10,0.00246518016334556,0.00298792876777818,plant_height_m
soc_30_60cm_q50,1.69970981769882e-10,0.000428478591543261,0.00286841161706705,plant_height_m
SDII_q50,1.63757511626527e-10,0.000450378608444361,0.00239034301422254,plant_height_m
wc2_1_30s_vapr_10_q50,1.59179311102052e-10,0.000421813369008143,0.00119517150711127,plant_height_m
wc2_1_30s_vapr_01_q50,1.55958767620797e-10,0.00789162348157899,0.00250986016493367,plant_height_m
TX_q50,1.55867649117049e-10,0.00172724481124328,0.00155372295924465,plant_height_m
clay_5_15cm_q50,1.55648125670357e-10,0.005203158363307,0.00406358312417832,plant_height_m
wc2_1_30s_srad_09_q50,1.47671772977163e-10,0.00314408068727966,0.00191227441137803,plant_height_m
nitrogen_100_200cm_q50,1.46288350794081e-10,0.00304076973798534,0.00215130871280029,plant_height_m
TNn_1_q50,1.39253799351636e-10,0.00270465208728585,0.0013146886578224,plant_height_m
TN_1_q50,1.35964041448072e-10,0.00156632729575259,0.00119517150711127,plant_height_m
try_growth_formherbaceous non-graminoid,1.33616319923814e-10,0.000163297952110376,0.00203179156208916,plant_height_m
wc2_1_30s_vapr_02_q50,1.27330430184651e-10,0.00296602402812724,0.00215130871280029,plant_height_m
try_growth_formshrub,1.18373616155728e-10,0.00159346427321699,0.000956137205689016,plant_height_m
wc2_1_30s_bio_6_q50,1.0952888419776e-10,0.00203479722250655,0.00215130871280029,plant_height_m
BEDD_q50,9.92112450776804e-11,0.000292793704221228,0.00119517150711127,plant_height_m
try_sla,9.5858627410461e-11,0.0046247122647236,0.00155372295924465,plant_height_m
bdod_0_5cm_q50,9.19771994291137e-11,0.00173962308166564,0.00167324010995578,plant_height_m
DTR_1_q50,8.91889336138145e-11,0.00482895372669255,0.00298792876777818,plant_height_m
BEDD_1_q50,8.34386481665817e-11,0.00213144294926575,0.00167324010995578,plant_height_m
wc2_1_30s_srad_11_q50,7.66040921253425e-11,0.00256849111263988,0.00119517150711127,plant_height_m
bdod_15_30cm_q50,7.43389873511899e-11,0.00184293403095996,0.00119517150711127,plant_height_m
ID_1_q50,7.21268669412636e-11,0.000876952850691874,0.00119517150711127,plant_height_m
SDII_1_q50,6.48027113667096e-11,0.00109166823378744,0.00155372295924465,plant_height_m
wc2_1_30s_vapr_04_q50,6.11498902194984e-11,0.00155728163659778,0.00250986016493367,plant_height_m
logNmass,5.71036247439329e-11,0.00271036513517309,0.00143420580853352,plant_height_m
wc2_1_30s_srad_12_q50,5.26212329191756e-11,0.00225094086757393,0.00107565435640014,plant_height_m
wc2_1_30s_vapr_12_q50,5.01898334725057e-11,0.00102596818308414,0.00143420580853352,plant_height_m
TXx_1_q50,4.92835799471426e-11,0.00221047344503929,0.0013146886578224,plant_height_m
logLA,4.83327695600729e-11,0.000122830529575735,0.000358551452133381,plant_height_m
TNx_q50,4.72980275592523e-11,0.000973122490127139,0.00107565435640014,plant_height_m
wc2_1_30s_srad_10_q50,4.69826242555162e-11,0.000955983346465409,0.00119517150711127,plant_height_m
TN_q50,4.49175056011788e-11,0.000498463428161994,0.000597585753555635,plant_height_m
RR1_1_q50,3.706790576343e-11,0.00146492069575402,0.00227082586351141,plant_height_m
try_growth_formherbaceous graminoid,3.26115575202479e-11,0.000416576408444837,0.00394406597346719,plant_height_m
wc2_1_30s_vapr_03_q50,3.02889947516767e-11,0.000536074326753013,0.00107565435640014,plant_height_m
GSL_1_q50,2.55490644518828e-11,0.000817918022523691,0.00107565435640014,plant_height_m
TXn_1_q50,2.13136860054029e-11,0.00106691169294272,0.000836620054977889,plant_height_m
FD_q50,1.96720060395256e-11,0.000790304957735348,0.000717102904266762,plant_height_m
bdod_30_60cm_q50,1.91059371303739e-11,0.000344687222530357,0.000956137205689016,plant_height_m
logSM,1.90617345084024e-11,0.00433905987036142,0.00179275726066691,plant_height_m
CSU_1_q50,1.87188567420649e-11,0.000390391605628304,0.000956137205689016,plant_height_m
TG_1_q50,1.77041501694079e-11,0.000816489760551881,0.000358551452133381,plant_height_m
phh2o_5_15cm_q50,1.66523041129045e-11,0.00261276723376602,0.00203179156208916,plant_height_m
try_habitat_adaptationterrestrial,1.56369029828629e-11,0.000177580571828485,0.0013146886578224,plant_height_m
GSL_q50,1.30350368786728e-11,0.00122068789857436,0.000836620054977889,plant_height_m
TNx_1_q50,1.28854208647766e-11,0.000812204974636448,0.000597585753555635,plant_height_m
CFD_q50,1.20094092032646e-11,0.000226617566193991,0.000836620054977889,plant_height_m
try_growth_formsucculent,1.14847770617332e-11,1.0473921126613e-05,0.000597585753555635,plant_height_m
TNn_q50,1.08265540003499e-11,0.00077126146477787,0.000717102904266762,plant_height_m
wc2_1_30s_vapr_11_q50,1.05060876981287e-11,0.00012521096619542,0.000597585753555635,plant_height_m
try_growth_formherbaceous non-graminoid/shrub,9.86875317938027e-12,1.28543577462978e-05,0.000597585753555635,plant_height_m
try_leaf_typephotosynthetic stem,6.67884215382374e-12,7.14130985905435e-06,0.000358551452133381,plant_height_m
FD_1_q50,6.3930820642553e-12,0.000295174140840913,0.000597585753555635,plant_height_m
SU_1_q50,5.53125352750967e-12,0.000346591571826104,0.000597585753555635,plant_height_m
try_habitat_adaptationaquatic/semiaquatic,2.13780721710604e-12,2.80891521122804e-05,0.000358551452133381,plant_height_m
sla_mm2_mg,1.06846216242021e-12,4.09435098585783e-05,0.000119517150711127,plant_height_m
try_growth_formherbaceous non-graminoid; herbaceous non-graminoid/shrub,4.86403254481917e-13,0.000516078659147661,0.000119517150711127,plant_height_m
try_growth_formshrub/tree; tree,4.37559937290306e-13,4.76087323936957e-06,0.000119517150711127,plant_height_m
try_habitat_adaptationsemiaquatic,1.41984946523355e-13,1.90434929574783e-06,0.000119517150711127,plant_height_m
