Feature,Gain,Cover,Frequency,trait
phh2o_0_5cm_q50,2.59371778205733e-07,0.000265052071090091,0.00254582484725051,lma_g_m2
nitrogen_5_15cm_q50,2.52238457762935e-07,0.00551346582534695,0.00337321792260693,lma_g_m2
wc2_1_30s_srad_01_q50,2.38922493213632e-07,0.00140882671240064,0.00604633401221996,lma_g_m2
CDD_1_q50,2.38455590771004e-07,0.0053281526444765,0.00432790224032587,lma_g_m2
soc_15_30cm_q50,1.87557105575163e-07,0.001730971828888,0.00432790224032587,lma_g_m2
clay_60_100cm_q50,1.82973314123275e-07,0.00383512166400392,0.00299134419551935,lma_g_m2
wc2_1_30s_srad_05_q50,1.71496770054085e-07,0.00513518453014497,0.00610997963340122,lma_g_m2
phylo_terminal,1.69208172131481e-07,0.00563722058296784,0.00801934826883911,lma_g_m2
bdod_30_60cm_q50,1.50181731318591e-07,0.00510456479630063,0.00248217922606925,lma_g_m2
wc2_1_30s_bio_18_q50,1.31923107803686e-07,0.00423349715954125,0.0117744399185336,lma_g_m2
clay_15_30cm_q50,1.26729993145093e-07,0.00248562068592669,0.00394602851323829,lma_g_m2
bdod_15_30cm_q50,1.24057686104456e-07,0.00251305086416225,0.00178207739307536,lma_g_m2
aust_ldmc,1.21772990120593e-07,0.0112530711433568,0.00910132382892057,lma_g_m2
TR_q50,1.13688372578521e-07,0.00393080833226749,0.00407331975560081,lma_g_m2
WW_q50,1.08054050630719e-07,0.00756977232633109,0.00585539714867617,lma_g_m2
SDII_1_q50,1.06652988581132e-07,0.0071573627861151,0.00451883910386965,lma_g_m2
aust_height,1.02842579123955e-07,0.00710983840754419,0.0114562118126273,lma_g_m2
clay_5_15cm_q50,9.93316212951061e-08,0.00550262133627708,0.00553716904276986,lma_g_m2
clay_100_200cm_q50,9.08106905148317e-08,0.00281414491363162,0.00388238289205703,lma_g_m2
phh2o_30_60cm_q50,8.17878396087322e-08,0.00470268078959363,0.00235488798370672,lma_g_m2
wc2_1_30s_srad_08_q50,7.90388350847008e-08,0.00481016881360971,0.00356415478615071,lma_g_m2
RR1_q50,7.49581831144943e-08,0.00747568043587191,0.0059826883910387,lma_g_m2
sand_100_200cm_q50,7.45580958302932e-08,0.00342622063495759,0.00400967413441955,lma_g_m2
try_habitat_adaptationterrestrial,7.27052679782818e-08,0.00264573637748773,0.0032459266802444,lma_g_m2
nitrogen_30_60cm_q50,7.07014007332973e-08,0.00338667014540865,0.00299134419551935,lma_g_m2
R20mm_1_q50,6.53200618706254e-08,0.00479677268005281,0.00362780040733198,lma_g_m2
cec_100_200cm_q50,6.45252857231529e-08,0.0209566561719655,0.00763747454175153,lma_g_m2
TG_1_q50,6.21363071008997e-08,0.000154693447026106,0.000636456211812627,lma_g_m2
wc2_1_30s_srad_02_q50,6.17859307379703e-08,0.00522863850948239,0.0042642566191446,lma_g_m2
TNn_1_q50,6.16118011790904e-08,0.00277937875749585,0.00140020366598778,lma_g_m2
wc2_1_30s_srad_09_q50,5.35922916972451e-08,0.00375921024051482,0.00356415478615071,lma_g_m2
wc2_1_30s_vapr_07_q50,5.2951204270471e-08,0.00138873251206529,0.0027367617107943,lma_g_m2
try_woodinessnon-woody; semi-woody,5.26349643290058e-08,0.00866761736687512,0.00229124236252546,lma_g_m2
TNx_1_q50,5.03102235903003e-08,0.00434098518355733,0.00184572301425662,lma_g_m2
CWD_1_q50,4.89458863221092e-08,0.00611980034657711,0.00528258655804481,lma_g_m2
wc2_1_30s_srad_11_q50,4.7450839648594e-08,0.00573163142898789,0.00292769857433809,lma_g_m2
wc2_1_30s_srad_04_q50,4.5547098147034e-08,0.00286007451439813,0.00477342158859471,lma_g_m2
cec_60_100cm_q50,4.49302592742306e-08,0.00482005643599694,0.00496435845213849,lma_g_m2
nitrogen_15_30cm_q50,4.47906790550483e-08,0.00334903338922498,0.0042642566191446,lma_g_m2
ID_1_q50,4.12505592223782e-08,0.00111793924087939,0.00140020366598778,lma_g_m2
try_woodinesssemi-woody,3.90369405999149e-08,0.00514730484145836,0.00146384928716904,lma_g_m2
WW_1_q50,3.8696363424053e-08,0.00370690152853073,0.00330957230142566,lma_g_m2
logNmass,3.70874926525674e-08,0.0197076261955651,0.00490071283095723,lma_g_m2
TX_1_q50,3.67521614781532e-08,0.00131090735521092,0.000827393075356416,lma_g_m2
phh2o_15_30cm_q50,3.54086613387971e-08,0.00160753602682799,0.00133655804480652,lma_g_m2
phh2o_100_200cm_q50,3.51395384161446e-08,0.00106818217338233,0.00120926680244399,lma_g_m2
R10mm_1_q50,3.45082113787516e-08,0.00419522249223583,0.00356415478615071,lma_g_m2
CDD_q50,3.4382443135911e-08,0.00580403434130733,0.00560081466395112,lma_g_m2
logLDMC,3.34418902244929e-08,0.00656601917624623,0.00286405295315682,lma_g_m2
wc2_1_30s_vapr_01_q50,3.26071275187068e-08,0.00372508199550081,0.00210030549898167,lma_g_m2
sand_5_15cm_q50,3.16549269875927e-08,0.00807723062368889,0.00439154786150713,lma_g_m2
soc_60_100cm_q50,2.99119298431207e-08,0.00162603544935895,0.00248217922606925,lma_g_m2
soc_5_15cm_q50,2.92022425643475e-08,0.00436841536179289,0.00540987780040733,lma_g_m2
RR1_1_q50,2.85572005448287e-08,0.00960279507137109,0.00509164969450102,lma_g_m2
CSU_q50,2.77507019535509e-08,0.00242980346277294,0.00350050916496945,lma_g_m2
TNn_q50,2.75564835069299e-08,0.00248370695256142,0.00184572301425662,lma_g_m2
wc2_1_30s_vapr_11_q50,2.62519639573056e-08,0.00150897875851651,0.00133655804480652,lma_g_m2
SU_q50,2.597290328442e-08,0.00488448545929441,0.00267311608961303,lma_g_m2
wc2_1_30s_vapr_10_q50,2.51722077185154e-08,0.00368457463926924,0.00267311608961303,lma_g_m2
BEDD_q50,2.47337024110346e-08,0.0051807951753506,0.00350050916496945,lma_g_m2
TXx_1_q50,2.45627875175954e-08,0.00474350710138609,0.00229124236252546,lma_g_m2
bdod_60_100cm_q50,2.2134013554197e-08,0.00794358824368077,0.00394602851323829,lma_g_m2
TXn_1_q50,2.20047382776364e-08,0.0039901340665909,0.00114562118126273,lma_g_m2
sand_15_30cm_q50,2.19012800900805e-08,0.00364215354967239,0.0032459266802444,lma_g_m2
TG_q50,2.12124659665653e-08,0.00205694441210589,0.00140020366598778,lma_g_m2
wc2_1_30s_vapr_12_q50,2.10848312778848e-08,0.000703297011737246,0.000763747454175153,lma_g_m2
CSU_1_q50,1.67576213965351e-08,0.00284795420308475,0.00248217922606925,lma_g_m2
wc2_1_30s_vapr_08_q50,1.61839976038027e-08,0.000492467385996511,0.00114562118126273,lma_g_m2
wc2_1_30s_srad_10_q50,1.5941886184642e-08,0.00371902183984412,0.00203665987780041,lma_g_m2
soc_100_200cm_q50,1.53111646682824e-08,0.00167196505012546,0.00305498981670061,lma_g_m2
wc2_1_30s_vapr_04_q50,1.37698295836846e-08,0.00177722038521539,0.00165478615071283,lma_g_m2
TXx_q50,1.35899745948043e-08,0.00613223961345138,0.00292769857433809,lma_g_m2
bdod_5_15cm_q50,1.30652248018236e-08,0.00130070077726281,0.00178207739307536,lma_g_m2
RR_1_q50,1.29137226078776e-08,0.00252676595328003,0.00318228105906314,lma_g_m2
phh2o_60_100cm_q50,1.23090772936424e-08,0.000247190559680891,0.00114562118126273,lma_g_m2
TN_q50,1.2225078917056e-08,0.000999606727793437,0.000827393075356416,lma_g_m2
TR_1_q50,1.22099852314329e-08,0.00097217654955788,0.00178207739307536,lma_g_m2
nitrogen_100_200cm_q50,1.21538657637546e-08,0.00259342766550365,0.00248217922606925,lma_g_m2
wc2_1_30s_srad_03_q50,1.14773491211818e-08,0.00353881194794773,0.00451883910386965,lma_g_m2
logSM,1.12173311841374e-08,0.00206077187883644,0.0010183299389002,lma_g_m2
bdod_0_5cm_q50,1.12147497523632e-08,0.00532591995555035,0.00216395112016293,lma_g_m2
TNx_q50,1.04751757844131e-08,0.00239535626219806,0.00197301425661914,lma_g_m2
bdod_100_200cm_q50,9.73037590667438e-09,0.00143466211283181,0.00108197556008147,lma_g_m2
wc2_1_30s_vapr_03_q50,9.15009484665318e-09,0.00268911433376722,0.00140020366598778,lma_g_m2
wc2_1_30s_vapr_06_q50,9.01960021423576e-09,0.00167228400568634,0.00248217922606925,lma_g_m2
TXn_q50,8.86173450691196e-09,0.00125796073210508,0.000827393075356416,lma_g_m2
try_habitat_adaptationaquatic/semiaquatic,6.56317666396822e-09,0.00147485051350251,0.000763747454175153,lma_g_m2
wc2_1_30s_srad_12_q50,6.37906501464229e-09,0.00197465387739922,0.00127291242362525,lma_g_m2
wc2_1_30s_bio_6_q50,6.14229866959258e-09,0.0019363792100938,0.00235488798370672,lma_g_m2
BEDD_1_q50,6.07898638799073e-09,0.00178997860765053,0.00120926680244399,lma_g_m2
SU_1_q50,5.69621083928518e-09,0.0020033598778783,0.00152749490835031,lma_g_m2
phh2o_5_15cm_q50,3.11560905850169e-09,0.00201324750026553,0.00146384928716904,lma_g_m2
CFD_q50,3.04519195058641e-09,0.000981745216384237,0.00171843177189409,lma_g_m2
wc2_1_30s_vapr_02_q50,2.87613380356553e-09,0.00130101973282368,0.000891038696537678,lma_g_m2
logH,2.76880416116429e-09,0.0030645250289213,0.000636456211812627,lma_g_m2
FD_1_q50,2.73545304644081e-09,0.00154852924806546,0.00114562118126273,lma_g_m2
logLA,2.11150969373195e-09,0.000334584383361619,0.000127291242362525,lma_g_m2
TX_q50,2.09941226335989e-09,0.000350851116966426,0.00127291242362525,lma_g_m2
FD_q50,1.9714226797716e-09,0.000665979211114453,0.000954684317718941,lma_g_m2
try_growth_formshrub,1.90695651340866e-09,2.64733115529213e-05,0.00127291242362525,lma_g_m2
GSL_q50,1.88857991998587e-09,0.00167037027232107,0.0010183299389002,lma_g_m2
try_growth_formclimber; herbaceous non-graminoid,1.4400684467091e-09,7.01702233932853e-06,0.000254582484725051,lma_g_m2
CFD_1_q50,9.86659371744077e-10,0.000254845493141977,0.000509164969450102,lma_g_m2
try_growth_formfern,4.4091388170586e-10,1.27582224351428e-05,0.000572810590631365,lma_g_m2
TN_1_q50,3.32661668428013e-10,6.82564900280139e-05,0.000254582484725051,lma_g_m2
try_woodinesswoody,1.61462460693493e-10,2.5197489309407e-05,0.000381873727087576,lma_g_m2
try_woodinessnon-woody; woody,1.17801845919148e-10,0.00207416801239334,0.000381873727087576,lma_g_m2
try_habitat_adaptationaquatic/semiaquatic; terrestrial,8.58591770598437e-11,0.00138299131196948,0.000254582484725051,lma_g_m2
try_growth_formherbaceous non-graminoid/shrub,3.77228042469897e-11,3.73178006227926e-05,0.000509164969450102,lma_g_m2
try_habitat_adaptationsemiaquatic,1.83332004189535e-11,1.59477780439285e-06,0.000127291242362525,lma_g_m2
try_growth_formsucculent,1.82868805388769e-11,9.88762238723565e-06,0.000318228105906314,lma_g_m2
