fold,n_test,r2,rmse,mae,elapsed_sec
loso::cyclamen_purpurascens,1,NA,0.40082029871161673,0.40082029871161673,0.33611297607421875
loso::cynodon_dactylon,1,NA,1.1718921586866777,1.1718921586866777,0.37433576583862305
loso::cynosurus_cristatus,1,NA,0.6367159818343571,0.6367159818343571,0.40283918380737305
loso::dactylis_glomerata,1,NA,0.21128104667999992,0.21128104667999992,0.43077611923217773
loso::datura_stramonium,1,NA,0.1952697615854646,0.1952697615854646,0.3506443500518799
loso::daucus_carota,1,NA,0.2508151090321933,0.2508151090321933,0.329822301864624
loso::deschampsia_cespitosa,1,NA,0.06271168304674024,0.06271168304674024,0.34204983711242676
loso::descurainia_sophia,1,NA,0.7073004725713901,0.7073004725713901,0.3301248550415039
loso::dianthus_seguieri,1,NA,0.911292358190035,0.911292358190035,0.26634645462036133
loso::dianthus_sylvestris,1,NA,1.941996488564433,1.941996488564433,0.232588529586792
loso::diapensia_lapponica,1,NA,1.3292629602767827,1.3292629602767827,0.3297719955444336
loso::dictamnus_albus,1,NA,1.2589185843832338,1.2589185843832338,0.333080530166626
loso::digitalis_grandiflora,1,NA,0.7002466858525449,0.7002466858525449,0.33026766777038574
loso::digitalis_purpurea,1,NA,0.5899234910371711,0.5899234910371711,0.3293943405151367
loso::digitaria_sanguinalis,1,NA,0.80674982536034,0.80674982536034,0.33170104026794434
loso::dipsacus_fullonum,1,NA,0.09456573885132791,0.09456573885132791,0.3428318500518799
loso::draba_hispida,1,NA,0.6958473352783312,0.6958473352783312,0.2682061195373535
loso::drosera_rotundifolia,1,NA,0.12392679650821226,0.12392679650821226,0.3340144157409668
loso::echinops_ritro,1,NA,0.4408324959800325,0.4408324959800325,0.3255345821380615
loso::echium_plantagineum,1,NA,0.2686853230433446,0.2686853230433446,0.3337879180908203
loso::echium_vulgare,1,NA,0.8939427446759067,0.8939427446759067,0.341860294342041
loso::eleocharis_palustris,1,NA,0.24399616240279887,0.24399616240279887,0.3388862609863281
loso::elymus_athericus,1,NA,1.3438185340646718,1.3438185340646718,0.19976043701171875
loso::elymus_caninus,1,NA,NA,NA,0.3296992778778076
loso::epilobium_brachycarpum,1,NA,1.0489904554533567,1.0489904554533567,0.34064602851867676
loso::epilobium_fleischeri,1,NA,0.23589542618261738,0.23589542618261738,0.32215213775634766
loso::epipactis_atrorubens,1,NA,0.2085762876965358,0.2085762876965358,0.33260488510131836
loso::equisetum_arvense,1,NA,0.7399914592087189,0.7399914592087189,0.33325743675231934
loso::equisetum_sylvaticum,1,NA,0.5072521522655644,0.5072521522655644,0.32552409172058105
loso::eragrostis_cilianensis,1,NA,0.21493877774506043,0.21493877774506043,0.3250911235809326
loso::eragrostis_mexicana,1,NA,0.09921559197304397,0.09921559197304397,0.32305240631103516
loso::eragrostis_minor,1,NA,0.09406552809631652,0.09406552809631652,0.33112597465515137
loso::erica_tetralix,1,NA,0.5193449897498095,0.5193449897498095,0.19280457496643066
loso::erigeron_alpinus,1,NA,0.8134024299053695,0.8134024299053695,0.3290259838104248
