Feature,Gain,Cover,Frequency,trait
ID_1_q50,6.58845962220381e-08,0.00135185500531746,0.000784252215512509,nmass_mg_g
TG_q50,6.54015238553054e-08,0.0019406308335395,0.00117637832326876,nmass_mg_g
soc_60_100cm_q50,6.477041893544e-08,0.00416922365127764,0.00329385930515254,nmass_mg_g
WW_1_q50,6.47418915248635e-08,0.00332461548841887,0.00439181240687005,nmass_mg_g
TXn_q50,6.15535270057459e-08,0.00238562647997198,0.00141165398792252,nmass_mg_g
phh2o_0_5cm_q50,6.00895695545043e-08,0.00180167009918423,0.00352913496980629,nmass_mg_g
phh2o_15_30cm_q50,5.96359324950248e-08,0.00334389327815602,0.00211748098188377,nmass_mg_g
GSL_1_q50,5.86972062411952e-08,0.0015189291830394,0.00156850443102502,nmass_mg_g
bdod_5_15cm_q50,5.20804974138965e-08,0.00243181285121723,0.00141165398792252,nmass_mg_g
wc2_1_30s_vapr_05_q50,5.07034224321251e-08,0.000991601309604516,0.00188220531723002,nmass_mg_g
TN_1_q50,5.05171739138804e-08,0.00144944881586177,0.00109795310171751,nmass_mg_g
bdod_100_200cm_q50,4.95110395742954e-08,0.00121048454724504,0.00180378009567877,nmass_mg_g
TN_q50,4.76566541272001e-08,0.000328525666770553,0.000705826993961258,nmass_mg_g
GSL_q50,4.56209487438192e-08,0.00132775776814602,0.00125480354482001,nmass_mg_g
phh2o_30_60cm_q50,4.43354156869622e-08,0.00113257014705741,0.00117637832326876,nmass_mg_g
sla_mm2_mg,4.13075056930071e-08,0.000550220248747747,0.000313700886205004,nmass_mg_g
CFD_q50,4.1011917232497e-08,0.000724523597621121,0.00109795310171751,nmass_mg_g
SU_q50,4.04632363609217e-08,0.00169042118757611,0.00117637832326876,nmass_mg_g
TX_1_q50,3.77521660946873e-08,0.00202215981930285,0.00172535487412752,nmass_mg_g
try_woodinessnon-woody,3.70917912344634e-08,0.000363065040049608,0.00854834914908635,nmass_mg_g
TXx_q50,3.57471216790732e-08,0.00169564225562992,0.00164692965257627,nmass_mg_g
TNx_1_q50,3.20923998195382e-08,0.00125667091849029,0.000627401772410007,nmass_mg_g
phh2o_60_100cm_q50,2.99432722013349e-08,0.00133980638673174,0.00172535487412752,nmass_mg_g
wc2_1_30s_srad_12_q50,2.84875376999936e-08,0.00363024877987656,0.00117637832326876,nmass_mg_g
try_growth_formtree,2.55047598983339e-08,0.00011727322090098,0.000548976550858756,nmass_mg_g
bdod_15_30cm_q50,2.42313764445037e-08,0.00401500133338046,0.00133322876637127,nmass_mg_g
soc_5_15cm_q50,2.40441195124503e-08,0.00174504159183136,0.00235275664653753,nmass_mg_g
wc2_1_30s_vapr_03_q50,2.2898624654239e-08,0.0020398311265619,0.00133322876637127,nmass_mg_g
try_growth_formshrub/tree,1.57028966151672e-08,0.000896818843396875,0.000941102658615011,nmass_mg_g
RR1_1_q50,1.50372786516355e-08,0.00451501900468772,0.00235275664653753,nmass_mg_g
TNn_1_q50,1.46513706842364e-08,0.000869910261888774,0.000548976550858756,nmass_mg_g
wc2_1_30s_vapr_01_q50,1.41825150067141e-08,0.00126149036592458,0.00133322876637127,nmass_mg_g
TX_q50,1.32837353960363e-08,0.00167596284527325,0.00141165398792252,nmass_mg_g
try_growth_formherbaceous non-graminoid/shrub,7.92111802881036e-09,9.63889486857367e-06,0.000235275664653753,nmass_mg_g
wc2_1_30s_vapr_02_q50,7.863190167728e-09,0.000586767725124422,0.000548976550858756,nmass_mg_g
BEDD_1_q50,6.91079763704824e-09,0.000298805740925784,0.00086267743706376,nmass_mg_g
phh2o_100_200cm_q50,5.17886759139726e-09,0.00152655997481035,0.00125480354482001,nmass_mg_g
TG_1_q50,5.0478824196133e-09,0.001445030989047,0.000627401772410007,nmass_mg_g
CFD_1_q50,4.74522452435557e-09,0.00017390172825385,0.000313700886205004,nmass_mg_g
phh2o_5_15cm_q50,4.31994099702663e-09,0.00130245566911602,0.00109795310171751,nmass_mg_g
wc2_1_30s_vapr_12_q50,3.80999529397523e-09,0.000450216714486295,0.000548976550858756,nmass_mg_g
try_growth_formshrub,3.27051559043812e-09,0.000213662169586716,0.000705826993961258,nmass_mg_g
try_growth_formsucculent,2.10381729171616e-09,1.16469979661932e-05,0.000313700886205004,nmass_mg_g
try_habitat_adaptationsemiaquatic,1.94361811249393e-09,0.00342381578144127,0.00172535487412752,nmass_mg_g
FD_q50,1.30305900918835e-09,0.00066789509026825,0.000705826993961258,nmass_mg_g
try_leaf_typescale-shaped,1.20548494174499e-09,1.04421361076215e-05,0.000548976550858756,nmass_mg_g
try_leaf_typeneedleleaved,1.04058202684997e-09,1.48599629223844e-05,0.000705826993961258,nmass_mg_g
try_woodinesssemi-woody,3.12882498944253e-10,0.00349369776923843,0.00101952788016626,nmass_mg_g
try_growth_formfern,2.94654471936757e-10,6.42592991238245e-06,0.000470551329307505,nmass_mg_g
try_growth_formherbaceous non-graminoid; herbaceous non-graminoid/shrub,2.01454166334982e-10,2.00810309761951e-06,7.84252215512509e-05,nmass_mg_g
try_woodinesswoody,9.19609468425008e-11,1.08437567271454e-05,0.000392126107756254,nmass_mg_g
try_woodinessnon-woody; woody,1.60908346841196e-11,8.03241239047806e-07,7.84252215512509e-05,nmass_mg_g
