Feature,Gain,Cover,Frequency,trait
sand_60_100cm_q50,3.01390396686518e-09,0.0041605587084635,0.00294932201560983,leaf_area_mm2
wc2_1_30s_srad_01_q50,2.97866499995013e-09,0.0030742465054016,0.00485559112326008,leaf_area_mm2
phylo_terminal,2.94771049188224e-09,0.0105833776739234,0.00694169693917923,leaf_area_mm2
R10mm_1_q50,2.91704630504781e-09,0.00138045402803234,0.00212207315757292,leaf_area_mm2
CDD_q50,2.82092473144638e-09,0.00504871220838741,0.0048196237816063,leaf_area_mm2
CWD_q50,2.80672049628316e-09,0.00403129111696333,0.00478365643995252,leaf_area_mm2
SU_q50,2.60295519590804e-09,0.00131419471167057,0.00115095493292091,leaf_area_mm2
TXn_1_q50,2.54507631534888e-09,0.00175231121938971,0.00107902024961335,leaf_area_mm2
cec_60_100cm_q50,2.47898499042957e-09,0.0033634343627936,0.0034888321404165,leaf_area_mm2
TNn_q50,2.36872954131973e-09,0.00203902209299247,0.00179836708268892,leaf_area_mm2
DTR_q50,2.35805357402924e-09,0.00280828037103359,0.00312915872387872,leaf_area_mm2
wc2_1_30s_vapr_10_q50,2.20821906594176e-09,0.000828396266008862,0.000827248858036903,leaf_area_mm2
soc_30_60cm_q50,2.20592454643476e-09,0.0046556458433348,0.00370463619033917,leaf_area_mm2
wc2_1_30s_bio_5_q50,2.06747193971593e-09,0.00133447501644485,0.00255368125741826,leaf_area_mm2
nitrogen_60_100cm_q50,1.89899726567018e-09,0.00459681747834071,0.00388447289860806,leaf_area_mm2
soc_60_100cm_q50,1.88707130418005e-09,0.00396317406275965,0.00219400784088048,leaf_area_mm2
WW_q50,1.83521460231473e-09,0.00579645168975964,0.00496349314822141,leaf_area_mm2
clay_5_15cm_q50,1.80536738223631e-09,0.00660565133140201,0.0044959177067223,leaf_area_mm2
SDII_1_q50,1.66446831655658e-09,0.00327906210247313,0.00255368125741826,leaf_area_mm2
TXn_q50,1.53857479134466e-09,0.000984291433243197,0.000827248858036903,leaf_area_mm2
nitrogen_5_15cm_q50,1.4013967228911e-09,0.00451352889842803,0.0031651260655325,leaf_area_mm2
phh2o_5_15cm_q50,1.37348789961502e-09,0.00105163443001275,0.00125885695788224,leaf_area_mm2
CFD_1_q50,1.3387285938683e-09,0.00241072447286302,0.00136675898284358,leaf_area_mm2
cec_0_5cm_q50,1.31462620454209e-09,0.00455610205730533,0.00485559112326008,leaf_area_mm2
wc2_1_30s_srad_09_q50,1.23609676529648e-09,0.00297269017004339,0.00309319138222494,leaf_area_mm2
wc2_1_30s_vapr_01_q50,9.85117097755398e-10,0.00283243096297854,0.00125885695788224,leaf_area_mm2
wc2_1_30s_srad_10_q50,7.97073498620254e-10,0.00254308829409972,0.00222997518253426,leaf_area_mm2
R20mm_1_q50,7.66857240983597e-10,0.00372476437304676,0.00291335467395605,leaf_area_mm2
soc_15_30cm_q50,7.59448673211111e-10,0.00225250713332628,0.00305722404057116,leaf_area_mm2
SDII_q50,7.50775560114361e-10,0.00439385961911111,0.00392044024026184,leaf_area_mm2
try_growth_formfern,7.15588836996156e-10,0.00106974737397145,0.000575477466460454,leaf_area_mm2
TNx_q50,7.05045699851325e-10,0.00107733313682595,0.000755314174729346,leaf_area_mm2
wc2_1_30s_vapr_11_q50,6.84346812730875e-10,0.0004548361482964,0.000755314174729346,leaf_area_mm2
CWD_1_q50,6.79974988697718e-10,0.00329779429237914,0.00388447289860806,leaf_area_mm2
wc2_1_30s_srad_02_q50,6.69570759276709e-10,0.00377585216369952,0.0029852893572636,leaf_area_mm2
