Feature,Gain,Cover,Frequency,trait
GSL_1_q50,3.10429807117448e-11,0.00103558980380243,0.000601684717208183,plant_height_m
try_habitat_adaptationterrestrial,3.00804482210051e-11,2.8737873643675e-05,0.00144404332129964,plant_height_m
wc2_1_30s_vapr_04_q50,2.47263212157961e-11,0.000828779748830984,0.000962695547533093,plant_height_m
wc2_1_30s_vapr_03_q50,2.44794626824045e-11,0.00250943218067091,0.001323706377858,plant_height_m
wc2_1_30s_vapr_12_q50,2.29575558861071e-11,0.00268647800936855,0.000842358604091456,plant_height_m
TXx_1_q50,2.13054406300658e-11,0.00110486860633629,0.00072202166064982,plant_height_m
TG_1_q50,2.05900002513031e-11,0.00143073556640296,0.00036101083032491,plant_height_m
TN_q50,1.46402555878569e-11,0.00135940405860884,0.001323706377858,plant_height_m
TX_q50,1.42903053669138e-11,0.00242065267816455,0.001323706377858,plant_height_m
bdod_5_15cm_q50,1.38715484634894e-11,0.0005747574728735,0.000481347773766546,plant_height_m
TN_1_q50,1.12756334098773e-11,0.00217176216535772,0.000601684717208183,plant_height_m
CSU_1_q50,1.0649701582521e-11,0.00164524326610039,0.00120336943441637,plant_height_m
wc2_1_30s_vapr_11_q50,8.70596036892139e-12,0.000421317754668878,0.000481347773766546,plant_height_m
TNx_1_q50,8.28255432352178e-12,0.00122033327722606,0.000601684717208183,plant_height_m
SU_1_q50,6.22800443450569e-12,0.000144202544533441,0.000601684717208183,plant_height_m
wc2_1_30s_vapr_02_q50,2.83018896063902e-12,0.000361789302121266,0.000481347773766546,plant_height_m
try_leaf_typephotosynthetic stem,2.35382747884189e-12,1.07767026163781e-05,0.000842358604091456,plant_height_m
try_growth_formsucculent,1.69483693398859e-12,3.07905789039375e-06,0.000120336943441637,plant_height_m
FD_q50,6.99241568517235e-13,6.61997446434656e-05,0.000120336943441637,plant_height_m
try_growth_formherbaceous non-graminoid/shrub,5.44325454121593e-13,6.1581157807875e-06,0.00036101083032491,plant_height_m
try_growth_formherbaceous non-graminoid; herbaceous non-graminoid/shrub,4.6875006835881e-13,3.07905789039375e-06,0.000240673886883273,plant_height_m
try_leaf_typescale-shaped,1.88749237715664e-13,1.53952894519687e-06,0.000120336943441637,plant_height_m
